;noeud 0 : v_pu;noeud 1 : v_pu;noeud 2 : v_pu;noeud 18 : v_pu;noeud 4 : v_pu;noeud 6 : v_pu;noeud 8 : v_pu;noeud 10 : v_pu;noeud 3 : v_pu;noeud 5 : v_pu;noeud 7 : v_pu;noeud 9 : v_pu;noeud 11 : v_pu;noeud 16 : v_pu;noeud 17 : v_pu;noeud 12 : v_pu;noeud 14 : v_pu;noeud 13 : v_pu;noeud 15 : v_pu;line 1 - 2 : i_ka;line 1 - 2 : loading;line 1 - 2 : pl_mw;line 2 - 4 : i_ka;line 2 - 4 : loading;line 2 - 4 : pl_mw;line 2 - 6 : i_ka;line 2 - 6 : loading;line 2 - 6 : pl_mw;line 2 - 8 : i_ka;line 2 - 8 : loading;line 2 - 8 : pl_mw;line 2 - 10 : i_ka;line 2 - 10 : loading;line 2 - 10 : pl_mw;line 2 - 18 : i_ka;line 2 - 18 : loading;line 2 - 18 : pl_mw;line 12 - 17 : i_ka;line 12 - 17 : loading;line 12 - 17 : pl_mw;line 14 - 17 : i_ka;line 14 - 17 : loading;line 14 - 17 : pl_mw;line 16 - 17 : i_ka;line 16 - 17 : loading;line 16 - 17 : pl_mw;load load 11 : p_mw;load load 13 : p_mw;load load 15 : p_mw;sgen None : p_mw;storage Battery 3 : p_mw;storage Battery 3 : SOC;storage EV 5 : p_mw;storage EV 7 : p_mw;Conv_1 : p_mw;Conv_1 : loading;Conv_1 : pl_mw;Conv_2 : p_mw;Conv_2 : loading;Conv_2 : pl_mw;Conv_3 : p_mw;Conv_3 : loading;Conv_3 : pl_mw;Conv_4 : p_mw;Conv_4 : loading;Conv_4 : pl_mw;Conv_5 : p_mw;Conv_5 : loading;Conv_5 : pl_mw;Conv_6 : p_mw;Conv_6 : loading;Conv_6 : pl_mw;Conv_7 : p_mw;Conv_7 : loading;Conv_7 : pl_mw;Conv_8 : p_mw;Conv_8 : loading;Conv_8 : pl_mw;Conv_9 : p_mw;Conv_9 : loading;Conv_9 : pl_mw
0;1.0;1.0;0.9980302731165667;0.9965396113150703;0.99292631470424;1.0018242501946455;1.0018242501946455;0.99679160525395;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.008634009137377724;15.667472777922612;2.0619455072742876e-05;0.013394417105861518;19.86713117520369;8.288760923787566e-05;0.006652137011408262;12.07112175617922;3.0599515895027296e-05;0.006652137011408262;12.07112175617922;3.0599515895027296e-05;0.00041372037747336074;1.2162856407680813;6.213273191742804e-07;0.008130145676859093;18.70438415503366;1.4693867438001287e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.015;57.5;-0.0088;-0.0088;0.012097625090897984;10.468190379321792;-0.0016294347115761929;0.016125;30.0;-0.001125000000000001;-0.00808;-62.857142857142854;-0.0007200000000000002;-0.00808;-62.857142857142854;-0.0007200000000000002;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
1;1.0;1.0;0.9947894686139183;0.9932939357407873;0.9896687073884469;0.99455297635335;0.99455297635335;0.9935467552025103;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.02283960074688371;41.44526804023078;0.00014428766040583407;0.013438513054462293;19.932536036663713;8.343425849910782e-05;0.0004146516668554842;0.7524365100164384;1.1889374733722088e-07;0.0004146516668554842;0.7524365100164384;1.1889374733722088e-07;0.00041507160811680576;1.220258088146731;6.253925167086722e-07;0.008156712750591991;18.765504923679867;1.4790055351708228e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.015;65.0;0.0;0.0;0.029799779343675316;27.691544242731986;-0.00210823510094333;0.016125;30.0;-0.001125000000000001;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
2;1.0;1.0;0.9947894686139183;0.9932939357407873;0.9896687073884469;0.99455297635335;0.99455297635335;0.9935467552025103;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.02283960074688371;41.44526804023078;0.00014428766040583407;0.013438513054462293;19.932536036663713;8.343425849910782e-05;0.0004146516668554842;0.7524365100164384;1.1889374733722088e-07;0.0004146516668554842;0.7524365100164384;1.1889374733722088e-07;0.00041507160811680576;1.220258088146731;6.253925167086722e-07;0.008156712750591991;18.765504923679867;1.4790055351708228e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.015;72.5;0.0;0.0;0.029799779343675316;27.691544242731986;-0.00210823510094333;0.016125;30.0;-0.001125000000000001;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
3;1.0;1.0;0.9947894686139183;0.9932939357407873;0.9896687073884469;0.99455297635335;0.99455297635335;0.9935467552025103;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.02283960074688371;41.44526804023078;0.00014428766040583407;0.013438513054462293;19.932536036663713;8.343425849910782e-05;0.0004146516668554842;0.7524365100164384;1.1889374733722088e-07;0.0004146516668554842;0.7524365100164384;1.1889374733722088e-07;0.00041507160811680576;1.220258088146731;6.253925167086722e-07;0.008156712750591991;18.765504923679867;1.4790055351708228e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.015;80.0;0.0;0.0;0.029799779343675316;27.691544242731986;-0.00210823510094333;0.016125;30.0;-0.001125000000000001;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
4;1.0;1.0;0.9977673868273764;0.996276330970115;0.9976098674812481;0.9975316007364831;0.9975316007364831;0.9965283916966388;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.009786332661034267;17.758505709552335;2.6490620103040638e-05;0.0004133810767717316;0.6131432232296984;7.894836856036768e-08;0.00041341351034239904;0.7501897225559538;1.181847701639191e-07;0.00041341351034239904;0.7501897225559538;1.181847701639191e-07;0.00041382968642909103;1.2166069952879481;6.216556840130723e-07;0.008132294877147958;18.709328650424865;1.4701637099084203e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.0;80.0;0.0;0.0;0.013570116238814427;11.865298319258976;-0.00170481791955545;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
5;1.0;1.0;0.9977673868273764;0.996276330970115;0.9976098674812481;0.9975316007364831;0.9975316007364831;0.9965283916966388;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.009786332661034267;17.758505709552335;2.6490620103040638e-05;0.0004133810767717316;0.6131432232296984;7.894836856036768e-08;0.00041341351034239904;0.7501897225559538;1.181847701639191e-07;0.00041341351034239904;0.7501897225559538;1.181847701639191e-07;0.00041382968642909103;1.2166069952879481;6.216556840130723e-07;0.008132294877147958;18.709328650424865;1.4701637099084203e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.0;80.0;0.0;0.0;0.013570116238814427;11.865298319258976;-0.00170481791955545;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
6;1.0;1.0;0.9977673868273764;0.996276330970115;0.9976098674812481;0.9975316007364831;0.9975316007364831;0.9965283916966388;1.0;1.0;1.0;1.0;1.0;0.9970893344708192;1.0;0.9963918952403931;0.9970893344708192;1.0;1.0;0.009786332661034267;17.758505709552335;2.6490620103040638e-05;0.0004133810767717316;0.6131432232296984;7.894836856036768e-08;0.00041341351034239904;0.7501897225559538;1.181847701639191e-07;0.00041341351034239904;0.7501897225559538;1.181847701639191e-07;0.00041382968642909103;1.2166069952879481;6.216556840130723e-07;0.008132294877147958;18.709328650424865;1.4701637099084203e-05;0.009839393913336015;22.636716600487365;2.1521679414933208e-05;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0024006764668478937;10.042750182263447;4.235986911380746e-06;0.0051560251683790215;0.0008845200366160003;0.0008845200366160003;0.0;0.0;80.0;0.0;0.0;0.013570116238814427;11.865298319258976;-0.00170481791955545;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.005943294161509625;21.483438201579254;-0.0007872689931306036;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.0014510968135655919;6.31800026154286;-0.0005665767769495915;0.009823169088463951;24.65411511632918;-0.0009476876465854475
7;1.0;1.0;0.9978940269113548;0.9959447103686184;0.9977365275638926;0.9976582707606759;0.9976582707606759;1.005799608941588;1.0;1.0;1.0;1.0;1.0;0.9940829761898099;1.0;0.9964035119191366;0.9940829761898099;1.0;1.0;0.009231224411548649;16.751193434428004;2.3570608444120275e-05;0.00041332859388370125;0.6130653785267366;7.892832325315669e-08;0.00041336101492544267;0.7500944631575628;1.1815475776846395e-07;0.00041336101492544267;0.7500944631575628;1.1815475776846395e-07;0.0026404982969248435;7.762731395141527;2.530919945950864e-05;0.010631672084740187;24.45944842653212;2.512711392786693e-05;0.009807714933445665;22.563835273010632;2.13833198135574e-05;0.00488027898516383;20.415671726104307;1.750558538517839e-05;0.00488027898516383;20.415671726104307;1.750558538517839e-05;0.0051373316312915435;0.002293504856738673;0.002293504856738673;0.004;0.0;80.0;0.0;0.0;0.012861597360010095;11.19226709321329;-0.0016693302667968053;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;-0.00322;-8.0;-0.0007799999999999999;0.005924228156574684;21.405548463714762;-0.0007868965252831404;0.00294100693255802;16.382177548133377;-0.0006475020758193468;0.00294100693255802;16.382177548133377;-0.0006475020758193468;0.012837944933543004;32.95176808965178;-0.0009753084212683651
8;1.0;1.0;0.9967581347629338;0.9933343965406453;0.9966004558694341;0.9965221098124419;0.9965221098124419;1.0138371566019204;1.0;1.0;1.0;1.0;1.0;0.9918315440451051;1.0;0.9919754600082691;0.9918315440451051;1.0;1.0;0.014210241183379943;25.78623248665436;5.5854102011886064e-05;0.0004137997800346204;0.6137642605306539;7.910837917591076e-08;0.00041383231276056955;0.7509496911153579;1.1842434210313727e-07;0.00041383231276056955;0.7509496911153579;1.1842434210313727e-07;0.005704466528400074;16.770410897108658;0.00011812360629630172;0.01867324330622384;42.96005632643905;7.751379046197493e-05;0.021883125688556947;50.34477925244052;0.00010645306551503204;0.006737228920603108;28.18385063738969;3.3361836343529135e-05;0.006737228920603108;28.18385063738969;3.3361836343529135e-05;0.012287285768309727;0.003377543250127088;0.003377543250127088;0.008;0.0;80.0;0.0;0.0;0.019162292908112763;17.229001802197544;-0.0019332911059152177;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;-0.007012000000000001;-16.0;-0.0009879999999999993;0.013159493720809008;51.19702403462386;-0.0008722079524992807;0.004050868366831162;24.1253089294792;-0.0006733251167040737;0.004050868366831162;24.1253089294792;-0.0006733251167040737;0.022489194346364;59.54001997964839;-0.001054787153690579
9;1.0;1.0;0.9985232899488102;0.9948379704513113;0.9983658898826268;0.9982876824322879;0.9982876824322879;1.0430324422344317;1.0;1.0;1.0;1.0;1.0;0.9900714198348993;1.0;0.9920021221020562;0.9900714198348993;1.0;1.0;0.006472942103021852;11.745950528721021;1.1589257721145857e-05;0.0004130680480977404;0.6126789266740043;7.882884810997328e-08;0.0004131004085075526;0.7496215607210379;1.1800582170272671e-07;0.0004131004085075526;0.7496215607210379;1.1800582170272671e-07;0.014866247716904063;43.704890101372754;0.0008022493158846879;0.020099920954812243;46.242300933759154;8.981071661723003e-05;0.02181041747723713;50.177505212121396;0.00010574684523112325;0.00818895490141665;34.25685612552801;4.928835204741529e-05;0.00818895490141665;34.25685612552801;4.928835204741529e-05;0.012244053763493846;0.004239021612834213;0.004239021612834213;0.02;0.0;80.0;0.0;0.0;0.00928873679960687;7.84802522363439;-0.0014407115759724805;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;-0.0188;-40.0;-0.0011999999999999997;0.013116122839813765;51.01689068122436;-0.0008720690763199188;0.004915006588228547;30.27872580595866;-0.000675984975394334;0.004915006588228547;30.27872580595866;-0.000675984975394334;0.024244061092919808;64.30683212665781;-0.0010936015273229974
10;1.0;1.0;0.9997417626849691;0.9959526808709321;0.9995845545164027;0.9995064424592649;0.9995064424592649;1.061931558094361;1.0;1.0;1.0;1.0;1.0;0.9893767107840958;1.0;0.9920032953687635;0.9893767107840958;1.0;1.0;0.0011319454267197865;2.054054365364333;3.5440770421320787e-07;0.00041256444745743783;0.6119319662126618;7.863675356733525e-08;0.0004125966896281204;0.7487075007859998;1.1771821356392452e-07;0.0004125966896281204;0.7487075007859998;1.1771821356392452e-07;0.02077165833415051;61.06605123262189;0.0015662062975209806;0.020665845934156574;47.54427984499992;9.49392589311461e-05;0.021807217948934067;50.170144310007956;0.00010571582196365441;0.008761941269259312;36.65383007414253;5.642713688237301e-05;0.008761941269259312;36.65383007414253;5.642713688237301e-05;0.012242151467574737;0.004571321007404446;0.004571321007404446;0.027999999999999997;0.0;80.0;0.0;0.0;0.0023257107313426166;1.3724109801486333;-0.0009532997511939832;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;0.0005;0.0;-0.0005;-0.026743999999999997;-55.99999999999999;-0.0012560000000000002;0.01311421424816018;51.00896444822807;-0.0008720627805854433;0.005255223837676359;32.652292910031754;-0.000683902830271913;0.005255223837676359;32.652292910031754;-0.000683902830271913;0.02495459694281159;66.23120005344806;-0.0011113649235702898
